"numero_de_pedido";"estado_de_pedido";"fecha_de_pedido";"id cliente";"titulo_metodo_de_pago";"importe_de_descuento_del_carrito";"importe_subtotal_carrito";"importe_envio_pedido";"importe_reembolsado_pedido";"importe_total_pedido";"importe_total_de_impuestos_del_pedido";"sku";"articulo_numero";"nombre_del_articulo";"cantidad";"coste_articulo";"cupon_articulo";"importe_descuento";"importe_impuestos_descuento"
31731;"Completado";"2020-12-22 21:12";327;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"6";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
32174;"Procesando";"2020-12-25 21:12";345;"MasterCard ending in 8059";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
32175;"Completado";"2020-12-26 15:45";1581;"Stripe";0.0;199.0;0;0;199;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32176;"Completado";"2020-12-26 18:20";1875;"Pago con tarjeta";20.0;129.0;0;0;129;0.0;"2";1;"MYSQL: Administracion de bases de datos";1;149.0;"affiliate-credit-202204091327_2768";"20";"0"
32177;"Completado";"2020-12-26 20:04";222;"Tarjeta de credito (Stripe)";0.0;199.0;0;0;199;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32273;"Completado";"2020-12-29 7:05";917;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
32286;"Completado";"2020-12-29 13:07";930;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
32292;"Completado";"2020-12-29 14:46";915;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
32294;"Completado";"2021-01-01 6:21";908;"Tarjeta de credito (Stripe)";0.0;249.0;0;0;249;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32295;"Completado";"2021-01-01 19:26";911;"Pago con tarjeta";0.0;179.0;0;0;179;0.0;"2";1;"MYSQL: Administracion de bases de datos";1;149.0;"";"";""
32297;"Completado";"2021-01-03 11:59";2632;"Pago con tarjeta";0.0;169.0;0;0;169;0.0;"3";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32298;"Completado";"2021-01-03 14:31";2624;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"6";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
32329;"Procesando";"2021-01-04 23:07";2412;"MasterCard ending in 2802";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
32384;"Completado";"2021-01-05 9:57";2334;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32501;"Completado";"2021-01-06 19:17";4344;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32502;"Completado";"2021-01-06 20:01";2617;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32503;"Completado";"2021-01-06 22:25";2740;"Stripe";0.0;299.0;0;0;299;0.0;"6";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
32504;"Procesando";"2021-01-07 8:35";925;"Visa ending in 1773";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
32517;"Completado";"2021-01-08 9:38";4178;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32519;"Completado";"2021-01-08 11:59";14;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
32520;"Completado";"2021-01-08 13:26";2631;"Pago con tarjeta";20.0;229.0;0;0;229;0.0;"1";1;"Aprende Python desde cero";1;249.0;"affiliate-credit-202204070840_2532";"20";"0"
32521;"Completado";"2021-01-08 20:24";2646;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"6";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
32522;"Completado";"2021-01-08 21:40";2618;"Stripe";0.0;249.0;0;0;249;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
32523;"Procesando";"2021-01-09 10:49";445;"Visa ending in 5527";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
32527;"Completado";"2021-01-10 18:33";2759;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"008-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32568;"Completado";"2021-01-10 22:10";108;"Tarjeta de credito (Stripe)";0.0;199.0;0;0;199;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32574;"Completado";"2021-01-10 23:08";1515;"Stripe";0.0;199.0;0;0;199;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32580;"Completado";"2021-01-11 9:26";3693;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
32617;"Completado";"2021-01-11 13:02";4031;"Stripe";0.0;199.0;0;0;199;0.0;"008-2";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32623;"Completado";"2021-01-11 18:16";950;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"008-2";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32624;"Completado";"2021-01-11 18:30";347;"Stripe";0.0;199.0;0;0;199;0.0;"008-2";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32627;"Completado";"2021-01-11 19:12";1523;"Pago con tarjeta";30.0;169.0;0;0;169;0.0;"002-2-1-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"affiliate-credit-202204231515_470";"30";"0"
32635;"Completado";"2021-01-12 21:20";1520;"Pago con tarjeta";0.0;139.0;0;0;139;0.0;"002-2-1-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32639;"Completado";"2021-01-13 9:25";4336;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
32640;"Completado";"2021-01-13 19:54";2476;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32642;"Procesando";"2021-01-14 8:10";2748;"MasterCard ending in 1902";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
32657;"Completado";"2021-01-14 11:44";98;"Stripe";20.0;179.0;0;0;179;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"affiliate-credit-202204131500_2112";"20";"0"
32660;"Completado";"2021-01-14 12:12";1650;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"6";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
32661;"Completado";"2021-01-14 12:20";39;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
32664;"Completado";"2021-01-14 18:08";2334;"Stripe";0.0;199.0;0;0;199;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32665;"Completado";"2021-01-14 21:13";1093;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
32666;"Completado";"2021-01-14 23:00";89;"Tarjeta de credito (Stripe)";20.0;229.0;0;0;229;0.0;"1";1;"Aprende Python desde cero";1;249.0;"affiliate-credit-202204070840_2532";"20";"0"
32671;"Completado";"2021-01-15 12:26";85;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32682;"Procesando";"2021-01-16 18:57";594;"Visa ending in 8004";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
32685;"Completado";"2021-01-17 14:53";1385;"Stripe";0.0;199.0;0;0;199;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32686;"Procesando";"2021-01-17 19:21";583;"MasterCard ending in 9680";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
32701;"Completado";"2021-01-18 9:06";716;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"6";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
32702;"Completado";"2021-01-18 10:29";2634;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
32703;"Completado";"2021-01-18 11:19";4051;"Stripe";0.0;199.0;0;0;199;0.0;"8";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32706;"Completado";"2021-01-18 11:45";2138;"Pago con tarjeta";20.0;179.0;0;0;179;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"affiliate-credit-202204131500_2112";"20";"0"
32711;"Completado";"2021-01-18 13:38";1843;"Pago con tarjeta";0.0;269.0;0;0;269;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32714;"Completado";"2021-01-18 17:23";1847;"Pago con tarjeta";0.0;269.0;0;0;269;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32715;"Completado";"2021-01-18 18:06";1822;"Pago con tarjeta";0.0;269.0;0;0;269;0.0;"008-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32716;"Completado";"2021-01-18 18:09";373;"Pago con tarjeta";0.0;499.0;0;0;499;0.0;"8";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32718;"Completado";"2021-01-18 18:35";13;"Pago con tarjeta";20.0;179.0;0;0;179;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"affiliate-credit-202204131500_2112";"20";"0"
32719;"Completado";"2021-01-18 19:48";4261;"Pago con tarjeta";0.0;269.0;0;0;269;0.0;"008-2";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32729;"Completado";"2021-01-18 23:28";740;"Pago con tarjeta";0.0;499.0;0;0;499;0.0;"8";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32731;"Completado";"2021-01-18 23:59";1800;"Redsys";0.0;299.0;0;0;299;51.89;"7";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32734;"Completado";"2021-01-19 0:36";4412;"Tarjeta de credito (Stripe)";0.0;119.0;0;0;119;0.0;"3";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32761;"Completado";"2021-01-19 9:08";2193;"Pago con tarjeta";0.0;169.0;0;0;169;0.0;"002-2-1-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32769;"Completado";"2021-01-19 14:29";1571;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
32772;"Completado";"2021-01-19 16:45";2190;"Pago con tarjeta";20.0;129.0;0;0;129;0.0;"2";1;"MYSQL: Administracion de bases de datos";1;149.0;"affiliate-credit-202204091327_2768";"20";"0"
32773;"Procesando";"2021-01-19 17:17";3656;"MasterCard ending in 8011";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
32775;"Completado";"2021-01-19 18:19";2199;"Stripe";0.0;199.0;0;0;199;0.0;"002-2-1-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32777;"Completado";"2021-01-19 20:52";2179;"Pago con tarjeta";0.0;499.0;0;0;499;0.0;"8";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32779;"Completado";"2021-01-20 8:54";4017;"Pago con tarjeta";0.0;269.0;0;0;269;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32781;"Completado";"2021-01-20 11:09";347;"Pago con tarjeta";0.0;169.0;0;0;169;0.0;"3";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32782;"Completado";"2021-01-20 17:53";24;"Pago con tarjeta";20.0;129.0;0;0;129;0.0;"2";1;"MYSQL: Administracion de bases de datos";1;149.0;"affiliate-credit-202204091327_2768";"20";"0"
32783;"Completado";"2021-01-20 18:36";617;"Stripe";0.0;199.0;0;0;199;0.0;"008-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32784;"Completado";"2021-01-20 18:50";2998;"Tarjeta de credito (Stripe)";0.0;139.0;0;0;139;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
32785;"Completado";"2021-01-20 18:53";1320;"Pago con tarjeta";0.0;269.0;0;0;269;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32786;"Completado";"2021-01-20 21:33";1303;"Pago con tarjeta";0.0;269.0;0;0;269;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32788;"Completado";"2021-01-21 7:01";203;"Pago con tarjeta";0.0;269.0;0;0;269;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32789;"Completado";"2021-01-21 9:57";2454;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
32797;"Completado";"2021-01-21 12:45";920;"Pago con tarjeta";0.0;499.0;0;0;499;0.0;"8";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32808;"Completado";"2021-01-21 18:25";919;"Stripe";0.0;199.0;0;0;199;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32810;"Completado";"2021-01-22 10:32";2666;"Pago con tarjeta";0.0;269.0;0;0;269;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32811;"Completado";"2021-01-22 11:04";2666;"Tarjeta de credito (Stripe)";0.0;249.0;0;0;249;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32814;"Completado";"2021-01-22 15:21";2662;"Pago con tarjeta";0.0;269.0;0;0;269;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32815;"Completado";"2021-01-22 16:50";3651;"Pago con tarjeta";0.0;269.0;0;0;269;0.0;"008-2";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32816;"Completado";"2021-01-22 16:58";2652;"Pago con tarjeta";0.0;269.0;0;0;269;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32817;"Procesando";"2021-01-22 23:00";2658;"Redsys";0.0;299.0;0;0;299;51.89;"7";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32819;"Procesando";"2021-01-23 11:43";2659;"Redsys";0.0;299.0;0;0;299;51.89;"7";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32820;"Completado";"2021-01-23 16:43";2638;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32821;"Completado";"2021-01-23 17:14";466;"Pago con tarjeta";0.0;269.0;0;0;269;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32822;"Completado";"2021-01-23 18:38";463;"Pago con tarjeta";0.0;179.0;0;0;179;0.0;"2";1;"MYSQL: Administracion de bases de datos";1;149.0;"";"";""
32823;"Completado";"2021-01-23 20:05";461;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32826;"Completado";"2021-01-24 15:59";462;"Tarjeta de credito (Stripe)";0.0;269.0;0;0;269;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32836;"Completado";"2021-01-25 18:52";925;"Tarjeta de credito (Stripe)";20.0;179.0;0;0;179;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"affiliate-credit-202204131500_2112";"20";"0"
32837;"Procesando";"2021-01-25 21:14";1400;"MasterCard ending in 8059";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
32838;"Completado";"2021-01-26 8:53";2463;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
32839;"Completado";"2021-01-26 11:16";1130;"Stripe";0.0;199.0;0;0;199;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32840;"Completado";"2021-01-26 11:41";306;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
32844;"Completado";"2021-01-26 12:47";3814;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32848;"Completado";"2021-01-26 21:02";4290;"Pago con tarjeta";0.0;179.0;0;0;179;0.0;"2";1;"MYSQL: Administracion de bases de datos";1;149.0;"";"";""
32849;"Completado";"2021-01-26 22:42";4472;"Tarjeta de credito (Stripe)";0.0;159.0;0;0;159;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
32854;"Completado";"2021-01-27 10:34";2337;"Pago con tarjeta";0.0;169.0;0;0;169;0.0;"002-2-1-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32869;"Completado";"2021-01-27 16:37";90;"Stripe";20.0;229.0;0;0;229;0.0;"1";1;"Aprende Python desde cero";1;249.0;"affiliate-credit-202204070840_2532";"20";"0"
32871;"Completado";"2021-01-27 20:35";96;"Pago con tarjeta";0.0;169.0;0;0;169;0.0;"002-2-1-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32872;"Completado";"2021-01-28 8:35";1929;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32873;"Completado";"2021-01-28 9:28";586;"Stripe";0.0;249.0;0;0;249;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
32874;"Completado";"2021-01-28 12:44";590;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
32875;"Completado";"2021-01-28 13:27";589;"Stripe";0.0;199.0;0;0;199;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32879;"Completado";"2021-01-30 8:32";713;"Tarjeta de credito (Stripe)";0.0;299.0;0;0;299;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32880;"Completado";"2021-01-30 9:37";1892;"Pago con tarjeta";20.0;229.0;0;0;229;0.0;"1";1;"Aprende Python desde cero";1;249.0;"affiliate-credit-202204070840_2532";"20";"0"
32881;"Completado";"2021-01-30 10:57";1929;"Stripe";20.0;129.0;0;0;129;0.0;"2";1;"MYSQL: Administracion de bases de datos";1;149.0;"affiliate-credit-202204091327_2768";"20";"0"
32882;"Procesando";"2021-01-30 16:41";4489;"MasterCard ending in 5448";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
32885;"Completado";"2021-01-31 11:53";4443;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"002-2";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32887;"Completado";"2021-01-31 20:04";1859;"Pago con tarjeta";0.0;169.0;0;0;169;0.0;"002-2-1-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32892;"Completado";"2021-02-01 12:13";3431;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"008-2";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32893;"Completado";"2021-02-01 17:52";2565;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"008-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32895;"Completado";"2021-02-02 7:16";473;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"008-2";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32896;"Completado";"2021-02-02 9:28";2717;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
32904;"Completado";"2021-02-02 16:25";4412;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
32905;"Completado";"2021-02-02 18:03";374;"Tarjeta de credito (Stripe)";0.0;269.0;0;0;269;0.0;"008-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32906;"Procesando";"2021-02-02 19:26";108;"MasterCard ending in 1708";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
32908;"Completado";"2021-02-03 9:55";757;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
32909;"Completado";"2021-02-03 13:23";2229;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"3";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32910;"Completado";"2021-02-03 17:22";3390;"Pago con tarjeta";0.0;169.0;0;0;169;0.0;"002-2-1-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32912;"Completado";"2021-02-04 9:53";2586;"Stripe";20.0;179.0;0;0;179;0.0;"002-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"affiliate-credit-202204131500_2112";"20";"0"
32920;"Completado";"2021-02-04 14:34";1528;"Stripe";0.0;199.0;0;0;199;0.0;"008-2";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
32954;"Completado";"2021-02-04 17:10";2596;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
33034;"Completado";"2021-02-04 21:15";428;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"2002-2-1";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
33035;"Procesando";"2021-02-04 23:07";1135;"MasterCard ending in 2802";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
33036;"Completado";"2021-02-05 0:17";2318;"Tarjeta de credito (Stripe)";0.0;139.0;0;0;139;0.0;"002-2-1-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
33059;"Completado";"2021-02-05 12:33";1864;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
33061;"Completado";"2021-02-06 3:39";2805;"Tarjeta de credito (Stripe)";0.0;159.0;0;0;159;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
33064;"Procesando";"2021-02-07 8:36";1492;"Visa ending in 1773";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
33065;"Completado";"2021-02-07 11:59";3982;"Tarjeta de credito (Stripe)";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
33104;"Completado";"2021-02-07 17:40";1904;"Tarjeta de credito (Stripe)";20.0;229.0;0;0;229;0.0;"1";1;"Aprende Python desde cero";1;249.0;"affiliate-credit-202204070840_2532";"20";"0"
33167;"Completado";"2021-02-08 12:06";930;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"1";1;"Aprende Python desde cero";1;249.0;"";"";""
33403;"Completado";"2021-02-08 20:46";869;"Pago con tarjeta";0.0;159.0;0;0;159;0.0;"002-2-1-1-1";1;"Aprende Python desde cero";1;249.0;"";"";""
33406;"Completado";"2021-02-08 20:55";1138;"Pago con tarjeta";20.0;229.0;0;0;229;0.0;"002-2-1-1-1";1;"Aprende Python desde cero";1;249.0;"affiliate-credit-202204070840_2532";"20";"0"
33408;"Completado";"2021-02-08 20:57";1095;"Stripe";0.0;249.0;0;0;249;0.0;"002-2-1-1-1";1;"Aprende Python desde cero";1;249.0;"";"";""
33410;"Completado";"2021-02-08 21:03";962;"Tarjeta de credito (Stripe)";0.0;159.0;0;0;159;0.0;"002-2-1-1-1";1;"Aprende Python desde cero";1;249.0;"";"";""
33411;"Completado";"2021-02-08 21:05";1081;"";20.0;229.0;0;0;229;0.0;"002-2-1-1-1";1;"Aprende Python desde cero";1;249.0;"affiliate-credit-202204070840_2532";"20";"0"
33412;"Completado";"2021-02-08 21:06";3748;"Pago con tarjeta";0.0;159.0;0;0;159;0.0;"002-2-1-1-1";1;"Aprende Python desde cero";1;249.0;"";"";""
33414;"Completado";"2021-02-08 21:09";63;"Pago con tarjeta";20.0;229.0;0;0;229;0.0;"002-2-1-1-1";1;"Aprende Python desde cero";1;249.0;"affiliate-credit-202204070840_2532";"20";"0"
33416;"Completado";"2021-02-08 21:28";3382;"Stripe";20.0;229.0;0;0;229;0.0;"002-2-1-1-1";1;"Aprende Python desde cero";1;249.0;"affiliate-credit-202204070840_2532";"20";"0"
